[Point];[Position];[Force];[Time]
1525;56.08;1172.312;T#0ms
1526;56.09;1174.116;T#0ms
1527;56.1;1176.261;T#0ms
1528;56.11;1178.4560000000001;T#0ms
1529;56.12;1178.8410000000001;T#0ms
1530;56.13;1179.682;T#0ms
1531;56.14;1181.103;T#0ms
1532;56.15;1181.103;T#0ms
1533;56.16;1181.603;T#0ms
1534;56.17;1182.182;T#0ms
1535;56.18;1181.2069999999999;T#0ms
1536;56.19;1182.5539999999999;T#0ms
1537;56.2;1184.308;T#0ms
1538;56.21;1185.633;T#0ms
1539;56.22;1187.41;T#0ms
1540;56.23;1189.7269999999999;T#0ms
1541;56.24;1190.425;T#0ms
1542;56.25;1191.004;T#0ms
1543;56.26;1192.333;T#0ms
1544;56.27;1193.132;T#0ms
1545;56.28;1193.796;T#0ms
1546;56.29;1196.4360000000001;T#0ms
1547;56.3;1199.108;T#0ms
1548;56.31;1201.5819999999999;T#0ms
1549;56.32;1203.239;T#0ms
1550;56.33;1205.106;T#0ms
1551;56.34;1205.076;T#0ms
1552;56.35;1205.5510000000002;T#0ms
1553;56.36;1205.454;T#0ms
1554;56.37;1204.184;T#0ms
1555;56.38;1204.1;T#0ms
1556;56.39;1204.734;T#0ms
1557;56.4;1205.7;T#0ms
1558;56.41;1207.843;T#0ms
1559;56.42;1209.2060000000001;T#0ms
1560;56.43;1210.788;T#0ms
1561;56.44;1212.1019999999999;T#0ms
1562;56.45;1212.172;T#0ms
1563;56.46;1212.654;T#0ms
1564;56.47;1212.9560000000001;T#0ms
1565;56.48;1213.4160000000002;T#0ms
1566;56.49;1215.714;T#0ms
1567;56.5;1217.5430000000001;T#0ms
1568;56.51;1219.479;T#0ms
1569;56.52;1221.003;T#0ms
1570;56.53;1221.244;T#0ms
1571;56.54;1222.177;T#0ms
1572;56.55;1223.808;T#0ms
1573;56.56;1224.7069999999999;T#0ms
1574;56.57;1226.5739999999998;T#0ms
1575;56.58;1226.883;T#0ms
1576;56.59;1227.688;T#0ms
1577;56.6;1228.1760000000002;T#0ms
1578;56.61;1228.633;T#0ms
1579;56.62;1231.0539999999999;T#0ms
1580;56.63;1233.3110000000001;T#0ms
1581;56.64;1235.004;T#0ms
1582;56.65;1237.106;T#0ms
1583;56.66;1237.777;T#0ms
1584;56.67;1238.815;T#0ms
1585;56.68;1240.558;T#0ms
1586;56.69;1240.856;T#0ms
1587;56.7;1241.65;T#0ms
1588;56.71;1241.361;T#0ms
1589;56.72;1241.479;T#0ms
1590;56.73;1242.387;T#0ms
1591;56.74;1243.271;T#0ms
1592;56.75;1245.71;T#0ms
1593;56.76;1248.204;T#0ms
1594;56.77;1248.705;T#0ms
1595;56.78;1249.654;T#0ms
1596;56.79;1249.557;T#0ms
1597;56.8;1249.368;T#0ms
1598;56.81;1249.726;T#0ms
1599;56.82;1250.313;T#0ms
1600;56.83;1251.0439999999999;T#0ms
1601;56.84;1250.968;T#0ms
1602;56.85;1251.55;T#0ms
1603;56.86;1252.5919999999999;T#0ms
1604;56.87;1254.222;T#0ms
1605;56.88;1255.654;T#0ms
1606;56.89;1258.292;T#0ms
1607;56.9;1260.184;T#0ms
1608;56.91;1259.854;T#0ms
1609;56.92;1259.934;T#0ms
1610;56.93;1259.403;T#0ms
1611;56.94;1258.6580000000001;T#0ms
1612;56.95;1259.1589999999999;T#0ms
1613;56.96;1260.182;T#0ms
1614;56.97;1260.5739999999998;T#0ms
1615;56.98;1261.555;T#0ms
1616;56.99;1262.422;T#0ms
1617;57.0;1263.04;T#0ms
1618;57.01;1264.098;T#0ms
1619;57.02;1265.756;T#0ms
1620;57.03;1266.122;T#0ms
1621;57.04;1266.888;T#0ms
1622;57.05;1267.506;T#0ms
1623;57.06;1268.4;T#0ms
1624;57.07;1268.938;T#0ms
1625;57.08;1269.998;T#0ms
1626;57.09;1270.485;T#0ms
1627;57.1;1271.4560000000001;T#0ms
1628;57.11;1272.497;T#0ms
1629;57.12;1272.377;T#0ms
1630;57.13;1272.947;T#0ms
1631;57.14;1274.845;T#0ms
1632;57.15;1276.108;T#0ms
1633;57.16;1278.609;T#0ms
1634;57.17;1279.754;T#0ms
1635;57.18;1280.15;T#0ms
1636;57.19;1280.53;T#0ms
1637;57.2;1281.01;T#0ms
1638;57.21;1283.07;T#0ms
1639;57.22;1285.5339999999999;T#0ms
1640;57.23;1287.698;T#0ms
1641;57.24;1288.303;T#0ms
1642;57.25;1287.008;T#0ms
1643;57.26;1286.718;T#0ms
1644;57.27;1287.381;T#0ms
1645;57.28;1287.442;T#0ms
1646;57.29;1289.758;T#0ms
1647;57.3;1290.101;T#0ms
1648;57.31;1291.161;T#0ms
1649;57.32;1291.386;T#0ms
1650;57.33;1292.35;T#0ms
1651;57.34;1293.287;T#0ms
1652;57.35;1294.721;T#0ms
1653;57.36;1295.806;T#0ms
1654;57.37;1296.625;T#0ms
1655;57.38;1297.782;T#0ms
1656;57.39;1299.285;T#0ms
1657;57.4;1300.02;T#0ms
1658;57.41;1301.062;T#0ms
1659;57.42;1301.06;T#0ms
1660;57.43;1301.1589999999999;T#0ms
1661;57.44;1301.525;T#0ms
1662;57.45;1302.397;T#0ms
1663;57.46;1304.427;T#0ms
1664;57.47;1306.479;T#0ms
1665;57.48;1308.4389999999999;T#0ms
1666;57.49;1311.013;T#0ms
1667;57.5;1313.6879999999999;T#0ms
1668;57.51;1315.9289999999999;T#0ms
1669;57.52;1318.0539999999999;T#0ms
1670;57.53;1319.6689999999999;T#0ms
1671;57.54;1319.0379999999998;T#0ms
1672;57.55;1318.741;T#0ms
1673;57.56;1317.636;T#0ms
1674;57.57;1316.414;T#0ms
1675;57.58;1316.1329999999998;T#0ms
1676;57.59;1315.8339999999998;T#0ms
1677;57.6;1316.0510000000002;T#0ms
1678;57.61;1316.749;T#0ms
1679;57.62;1318.497;T#0ms
1680;57.63;1320.0529999999999;T#0ms
1681;57.64;1322.4289999999999;T#0ms
1682;57.65;1324.254;T#0ms
1683;57.66;1325.95;T#0ms
1684;57.67;1327.388;T#0ms
1685;57.68;1328.922;T#0ms
1686;57.69;1330.406;T#0ms
1687;57.7;1332.108;T#0ms
1688;57.71;1332.826;T#0ms
1689;57.72;1333.144;T#0ms
1690;57.73;1333.808;T#0ms
1691;57.74;1334.25;T#0ms
1692;57.75;1334.57;T#0ms
1693;57.76;1333.5710000000001;T#0ms
1694;57.77;1334.356;T#0ms
1695;57.78;1334.557;T#0ms
1696;57.79;1335.027;T#0ms
1697;57.8;1336.776;T#0ms
1698;57.81;1337.7520000000002;T#0ms
1699;57.82;1338.128;T#0ms
1700;57.83;1339.654;T#0ms
1701;57.84;1341.42;T#0ms
1702;57.85;1343.66;T#0ms
1703;57.86;1345.4820000000002;T#0ms
1704;57.87;1347.287;T#0ms
1705;57.88;1347.632;T#0ms
1706;57.89;1348.451;T#0ms
1707;57.9;1349.4029999999998;T#0ms
1708;57.91;1350.741;T#0ms
1709;57.92;1350.9820000000002;T#0ms
1710;57.93;1350.975;T#0ms
1711;57.94;1351.45;T#0ms
1712;57.95;1351.1370000000002;T#0ms
1713;57.96;1351.726;T#0ms
1714;57.97;1353.8039999999999;T#0ms
1715;57.98;1354.894;T#0ms
1716;57.99;1356.389;T#0ms
1717;58.0;1358.499;T#0ms
1718;58.01;1360.1760000000002;T#0ms
1719;58.02;1360.932;T#0ms
1720;58.03;1362.18;T#0ms
1721;58.04;1363.773;T#0ms
1722;58.05;1364.279;T#0ms
1723;58.06;1366.005;T#0ms
1724;58.07;1368.125;T#0ms
1725;58.08;1369.016;T#0ms
1726;58.09;1370.128;T#0ms
1727;58.1;1371.4620000000002;T#0ms
1728;58.11;1371.8870000000002;T#0ms
1729;58.12;1372.985;T#0ms
1730;58.13;1373.375;T#0ms
1731;58.14;1374.086;T#0ms
1732;58.15;1374.0;T#0ms
1733;58.16;1372.9720000000002;T#0ms
1734;58.17;1374.487;T#0ms
1735;58.18;1375.234;T#0ms
1736;58.19;1376.661;T#0ms
1737;58.2;1378.3129999999999;T#0ms
1738;58.21;1378.691;T#0ms
1739;58.22;1379.471;T#0ms
1740;58.23;1379.8829999999998;T#0ms
1741;58.24;1380.819;T#0ms
1742;58.25;1381.496;T#0ms
1743;58.26;1381.819;T#0ms
1744;58.27;1381.124;T#0ms
1745;58.28;1379.965;T#0ms
1746;58.29;1380.325;T#0ms
1747;58.3;1380.825;T#0ms
1748;58.31;1381.422;T#0ms
1749;58.32;1383.0810000000001;T#0ms
1750;58.33;1385.1029999999998;T#0ms
1751;58.34;1386.769;T#0ms
1752;58.35;1387.7939999999999;T#0ms
1753;58.36;1388.434;T#0ms
1754;58.37;1390.2020000000002;T#0ms
1755;58.38;1390.4820000000002;T#0ms
1756;58.39;1390.514;T#0ms
1757;58.4;1392.366;T#0ms
1758;58.41;1393.445;T#0ms
1759;58.42;1394.271;T#0ms
1760;58.43;1396.664;T#0ms
1761;58.44;1398.81;T#0ms
1762;58.45;1400.315;T#0ms
1763;58.46;1401.4379999999999;T#0ms
1764;58.47;1401.28;T#0ms
1765;58.48;1401.7089999999998;T#0ms
1766;58.49;1401.763;T#0ms
1767;58.5;1401.374;T#0ms
1768;58.51;1402.145;T#0ms
1769;58.52;1402.3110000000001;T#0ms
1770;58.53;1402.45;T#0ms
1771;58.54;1403.546;T#0ms
1772;58.55;1403.7979999999998;T#0ms
1773;58.56;1404.971;T#0ms
1774;58.57;1406.6689999999999;T#0ms
1775;58.58;1407.504;T#0ms
1776;58.59;1409.376;T#0ms
1777;58.6;1411.6770000000001;T#0ms
1778;58.61;1412.8629999999998;T#0ms
1779;58.62;1413.529;T#0ms
1780;58.63;1414.307;T#0ms
1781;58.64;1414.139;T#0ms
1782;58.65;1414.711;T#0ms
1783;58.66;1415.454;T#0ms
1784;58.67;1416.5639999999999;T#0ms
1785;58.68;1416.951;T#0ms
1786;58.69;1416.88;T#0ms
1787;58.7;1417.866;T#0ms
1788;58.71;1418.9779999999998;T#0ms
1789;58.72;1420.3010000000002;T#0ms
1790;58.73;1421.533;T#0ms
1791;58.74;1422.027;T#0ms
1792;58.75;1422.987;T#0ms
1793;58.76;1425.264;T#0ms
1794;58.77;1427.404;T#0ms
1795;58.78;1429.2279999999998;T#0ms
1796;58.79;1430.135;T#0ms
1797;58.8;1430.483;T#0ms
1798;58.81;1430.356;T#0ms
1799;58.82;1431.251;T#0ms
1800;58.83;1432.1470000000002;T#0ms
1801;58.84;1431.714;T#0ms
1802;58.85;1431.385;T#0ms
1803;58.86;1431.736;T#0ms
1804;58.87;1433.3120000000001;T#0ms
1805;58.88;1434.964;T#0ms
1806;58.89;1436.744;T#0ms
1807;58.9;1439.181;T#0ms
1808;58.91;1439.664;T#0ms
1809;58.92;1439.335;T#0ms
1810;58.93;1439.44;T#0ms
1811;58.94;1438.381;T#0ms
1812;58.95;1437.89;T#0ms
1813;58.96;1438.9879999999998;T#0ms
1814;58.97;1441.91;T#0ms
1815;58.98;1443.2979999999998;T#0ms
1816;58.99;1444.264;T#0ms
1817;59.0;1445.6970000000001;T#0ms
1;59.0;1431.503;T#0ms
2;59.01;1437.346;T#0ms
3;59.02;1455.299;T#0ms
4;59.03;1452.32;T#0ms
5;59.04;1447.7579999999998;T#0ms
6;59.05;1448.6;T#0ms
7;59.06;1456.615;T#0ms
8;59.07;1456.08;T#0ms
9;59.08;1451.411;T#0ms
10;59.09;1449.306;T#0ms
11;59.1;1455.374;T#0ms
12;59.11;1455.638;T#0ms
13;59.12;1455.086;T#0ms
14;59.13;1453.384;T#0ms
15;59.14;1455.315;T#0ms
16;59.15;1456.645;T#0ms
17;59.16;1455.664;T#0ms
18;59.17;1454.315;T#0ms
19;59.18;1453.506;T#0ms
20;59.19;1452.422;T#0ms
21;59.2;1453.885;T#0ms
22;59.21;1456.796;T#0ms
23;59.22;1452.691;T#0ms
24;59.23;1454.9270000000001;T#0ms
25;59.24;1456.1870000000001;T#0ms
26;59.25;1458.514;T#0ms
27;59.26;1460.348;T#0ms
28;59.27;1458.3310000000001;T#0ms
29;59.28;1459.391;T#0ms
30;59.29;1456.424;T#0ms
31;59.3;1457.3039999999999;T#0ms
32;59.31;1457.586;T#0ms
33;59.32;1462.707;T#0ms
34;59.33;1460.1470000000002;T#0ms
35;59.34;1464.211;T#0ms
36;59.35;1464.9460000000001;T#0ms
37;59.36;1460.6779999999999;T#0ms
38;59.37;1466.2320000000002;T#0ms
39;59.38;1463.576;T#0ms
40;59.39;1463.204;T#0ms
41;59.4;1465.1170000000002;T#0ms
42;59.41;1470.1989999999998;T#0ms
43;59.42;1469.9160000000002;T#0ms
44;59.43;1471.6860000000001;T#0ms
45;59.44;1472.36;T#0ms
46;59.45;1472.111;T#0ms
47;59.46;1477.2579999999998;T#0ms
48;59.47;1474.888;T#0ms
49;59.48;1477.5320000000002;T#0ms
50;59.49;1474.0410000000002;T#0ms
51;59.5;1477.0829999999999;T#0ms
52;59.51;1476.711;T#0ms
53;59.52;1475.911;T#0ms
54;59.53;1478.4879999999998;T#0ms
55;59.54;1477.838;T#0ms
56;59.55;1480.46;T#0ms
57;59.56;1483.277;T#0ms
58;59.57;1482.496;T#0ms
59;59.58;1483.892;T#0ms
60;59.59;1484.86;T#0ms
61;59.6;1481.0929999999998;T#0ms
62;59.61;1480.2120000000002;T#0ms
63;59.62;1484.8970000000002;T#0ms
64;59.63;1486.4479999999999;T#0ms
65;59.64;1488.0339999999999;T#0ms
66;59.65;1489.18;T#0ms
67;59.66;1493.7879999999998;T#0ms
68;59.67;1496.021;T#0ms
69;59.68;1498.9189999999999;T#0ms
70;59.69;1497.504;T#0ms
71;59.7;1497.375;T#0ms
72;59.71;1500.1129999999998;T#0ms
73;59.72;1498.786;T#0ms
74;59.73;1499.049;T#0ms
75;59.74;1500.442;T#0ms
76;59.75;1501.622;T#0ms
77;59.76;1503.864;T#0ms
78;59.77;1504.775;T#0ms
79;59.78;1507.286;T#0ms
80;59.79;1506.4979999999998;T#0ms
81;59.8;1507.835;T#0ms
82;59.81;1506.361;T#0ms
83;59.82;1512.1889999999999;T#0ms
84;59.83;1531.161;T#0ms
85;59.84;1613.2679999999998;T#0ms
86;59.85;1735.4129999999998;T#0ms
87;59.86;1864.911;T#0ms
88;59.87;2004.328;T#0ms
89;59.88;2138.724;T#0ms
90;59.89;2277.024;T#0ms
91;59.9;2416.534;T#0ms
92;59.91;2555.281;T#0ms
93;59.92;2699.185;T#0ms
94;59.93;2835.455;T#0ms
95;59.94;2972.933;T#0ms
96;59.95;3114.824;T#0ms
97;59.96;3265.053;T#0ms
98;59.97;3417.757;T#0ms
99;59.98;3507.792;T#0ms
