[Point];[Position];[Force];[Time]
1494;59.22;4304.242;T#0ms
1495;59.23;4313.692;T#0ms
1496;59.24;4325.534000000001;T#0ms
1497;59.25;4330.427;T#0ms
1498;59.26;4337.207;T#0ms
1499;59.27;4345.51;T#0ms
1500;59.28;4339.274;T#0ms
1501;59.29;4347.308;T#0ms
1502;59.3;4347.102;T#0ms
1503;59.31;4350.948;T#0ms
1504;59.32;4360.072;T#0ms
1505;59.33;4363.014;T#0ms
1506;59.34;4371.994000000001;T#0ms
1507;59.35;4373.751;T#0ms
1508;59.36;4373.286;T#0ms
1509;59.37;4374.859;T#0ms
1510;59.38;4378.469;T#0ms
1511;59.39;4384.59;T#0ms
1512;59.4;4392.238;T#0ms
1513;59.41;4395.85;T#0ms
1514;59.42;4404.026;T#0ms
1515;59.43;4396.942;T#0ms
1516;59.44;4408.49;T#0ms
1517;59.45;4414.552;T#0ms
1518;59.46;4408.478;T#0ms
1519;59.47;4425.359;T#0ms
1520;59.48;4425.607;T#0ms
1521;59.49;4426.652;T#0ms
1522;59.5;4442.5;T#0ms
1523;59.51;4447.3240000000005;T#0ms
1524;59.52;4456.735;T#0ms
1525;59.53;4463.146;T#0ms
1526;59.54;4463.457;T#0ms
1527;59.55;4470.964;T#0ms
1528;59.56;4466.62;T#0ms
1529;59.57;4467.808;T#0ms
1530;59.58;4470.468;T#0ms
1531;59.59;4467.93;T#0ms
1532;59.6;4477.776;T#0ms
1533;59.61;4482.867;T#0ms
1534;59.62;4482.022;T#0ms
1535;59.63;4498.682;T#0ms
1536;59.64;4501.736;T#0ms
1537;59.65;4502.544;T#0ms
1538;59.66;4518.491;T#0ms
1539;59.67;4521.218;T#0ms
1540;59.68;4527.808;T#0ms
1541;59.69;4529.004;T#0ms
1542;59.7;4523.784000000001;T#0ms
1543;59.71;4528.6320000000005;T#0ms
1544;59.72;4531.764;T#0ms
1545;59.73;4537.944;T#0ms
1546;59.74;4548.087;T#0ms
1547;59.75;4547.165;T#0ms
1548;59.76;4553.444;T#0ms
1549;59.77;4559.718;T#0ms
1550;59.78;4553.871;T#0ms
1551;59.79;4564.839;T#0ms
1552;59.8;4568.465;T#0ms
1553;59.81;4563.34;T#0ms
1554;59.82;4576.161;T#0ms
1555;59.83;4580.3679999999995;T#0ms
1556;59.84;4582.709;T#0ms
1557;59.85;4590.170999999999;T#0ms
1558;59.86;4593.601;T#0ms
1559;59.87;4591.018;T#0ms
1560;59.88;4586.755;T#0ms
1561;59.89;4593.698;T#0ms
1562;59.9;4591.281;T#0ms
1563;59.91;4592.36;T#0ms
1564;59.92;4612.59;T#0ms
1565;59.93;4615.6359999999995;T#0ms
1566;59.94;4619.387;T#0ms
1567;59.95;4632.778;T#0ms
1568;59.96;4628.379;T#0ms
1569;59.97;4631.642;T#0ms
1570;59.98;4631.116;T#0ms
1571;59.99;4629.604;T#0ms
1572;60.0;4635.657999999999;T#0ms
1573;60.01;4630.286;T#0ms
1574;60.02;4627.87;T#0ms
1575;60.03;4639.738;T#0ms
1576;60.04;4634.348;T#0ms
1577;60.05;4634.061;T#0ms
1578;60.06;4646.18;T#0ms
1579;60.07;4644.468;T#0ms
1580;60.08;4650.488;T#0ms
1581;60.09;4661.417;T#0ms
1582;60.1;4657.766;T#0ms
1583;60.11;4661.509;T#0ms
1584;60.12;4666.6720000000005;T#0ms
1585;60.13;4659.885;T#0ms
1586;60.14;4671.726;T#0ms
1587;60.15;4675.492;T#0ms
1588;60.16;4678.045999999999;T#0ms
1589;60.17;4681.942;T#0ms
1590;60.18;4689.942;T#0ms
1591;60.19;4693.8640000000005;T#0ms
1592;60.2;4703.026;T#0ms
1593;60.21;4707.905;T#0ms
1594;60.22;4713.840999999999;T#0ms
1595;60.23;4715.2570000000005;T#0ms
1596;60.24;4719.701;T#0ms
1597;60.25;4725.499;T#0ms
1598;60.26;4724.468;T#0ms
1599;60.27;4729.17;T#0ms
1600;60.28;4733.35;T#0ms
1601;60.29;4726.69;T#0ms
1602;60.3;4726.713;T#0ms
1603;60.31;4734.707;T#0ms
1604;60.32;4737.93;T#0ms
1605;60.33;4741.863;T#0ms
1606;60.34;4753.721;T#0ms
1607;60.35;4758.354;T#0ms
1608;60.36;4758.491;T#0ms
1609;60.37;4764.573;T#0ms
1610;60.38;4772.6;T#0ms
1611;60.39;4774.442;T#0ms
1612;60.4;4783.3679999999995;T#0ms
1613;60.41;4788.488;T#0ms
1614;60.42;4796.398;T#0ms
1615;60.43;4798.936;T#0ms
1616;60.44;4809.516;T#0ms
1617;60.45;4813.355;T#0ms
1618;60.46;4812.749;T#0ms
1619;60.47;4821.668;T#0ms
1620;60.48;4830.142;T#0ms
1621;60.49;4825.156;T#0ms
1622;60.5;4847.244000000001;T#0ms
1623;60.51;4847.352;T#0ms
1624;60.52;4841.508;T#0ms
1625;60.53;4852.8;T#0ms
1626;60.54;4851.81;T#0ms
1627;60.55;4847.252;T#0ms
1628;60.56;4860.109;T#0ms
1629;60.57;4849.968;T#0ms
1630;60.58;4850.012;T#0ms
1631;60.59;4870.894;T#0ms
1632;60.6;4863.685;T#0ms
1633;60.61;4864.24;T#0ms
1634;60.62;4892.488;T#0ms
1635;60.63;4885.936;T#0ms
1636;60.64;4883.587;T#0ms
1637;60.65;4907.48;T#0ms
1638;60.66;4903.4259999999995;T#0ms
1639;60.67;4909.986;T#0ms
1640;60.68;4930.442;T#0ms
1641;60.69;4929.74;T#0ms
1642;60.7;4932.438;T#0ms
1643;60.71;4939.228;T#0ms
1644;60.72;4943.316;T#0ms
1645;60.73;4940.798;T#0ms
1646;60.74;4948.072;T#0ms
1647;60.75;4962.281;T#0ms
1648;60.76;4960.917;T#0ms
1649;60.77;4971.264;T#0ms
1650;60.78;4978.72;T#0ms
1651;60.79;4967.008;T#0ms
1652;60.8;4982.028;T#0ms
1653;60.81;4975.512;T#0ms
1654;60.82;4960.178;T#0ms
1655;60.83;4984.512;T#0ms
1656;60.84;4985.222;T#0ms
1657;60.85;4978.933;T#0ms
1658;60.86;5002.771;T#0ms
1659;60.87;5007.999;T#0ms
1660;60.88;5000.393;T#0ms
1661;60.89;5025.446;T#0ms
1662;60.9;5011.856;T#0ms
1663;60.91;5005.86;T#0ms
1664;60.92;5032.934;T#0ms
1665;60.93;5012.76;T#0ms
1666;60.94;5003.236;T#0ms
1667;60.95;5037.462;T#0ms
1668;60.96;5044.666;T#0ms
1669;60.97;5018.965;T#0ms
1670;60.98;5045.778;T#0ms
1671;60.99;5074.27;T#0ms
1672;61.0;5037.492;T#0ms
1;61.0;4871.309;T#0ms
2;61.01;4931.856;T#0ms
3;61.02;5091.535;T#0ms
4;61.03;5219.130999999999;T#0ms
5;61.04;5058.06;T#0ms
6;61.05;4940.0779999999995;T#0ms
7;61.06;5092.207;T#0ms
8;61.07;5213.192;T#0ms
9;61.08;5112.552;T#0ms
10;61.09;4983.948;T#0ms
11;61.1;5113.8;T#0ms
12;61.11;5234.746;T#0ms
13;61.12;5094.454000000001;T#0ms
14;61.13;5047.564;T#0ms
15;61.14;5193.388;T#0ms
16;61.15;5219.444;T#0ms
17;61.16;5054.345;T#0ms
18;61.17;5142.762;T#0ms
19;61.18;5254.113;T#0ms
20;61.19;5113.945;T#0ms
21;61.2;5043.9529999999995;T#0ms
22;61.21;5192.753;T#0ms
23;61.22;5268.794;T#0ms
24;61.23;5071.666;T#0ms
25;61.24;5088.329000000001;T#0ms
26;61.25;5238.74;T#0ms
27;61.26;5288.602;T#0ms
28;61.27;5084.844;T#0ms
29;61.28;5117.958;T#0ms
30;61.29;5263.2480000000005;T#0ms
31;61.3;5303.9259999999995;T#0ms
32;61.31;5089.814;T#0ms
33;61.32;5139.112;T#0ms
34;61.33;5278.206;T#0ms
35;61.34;5256.210999999999;T#0ms
36;61.35;5093.267;T#0ms
37;61.36;5194.766;T#0ms
38;61.37;5308.339;T#0ms
39;61.38;5180.282999999999;T#0ms
40;61.39;5090.458;T#0ms
41;61.4;5232.416;T#0ms
42;61.41;5331.269;T#0ms
43;61.42;5168.502;T#0ms
44;61.43;5143.514;T#0ms
45;61.44;5285.619000000001;T#0ms
46;61.45;5290.531999999999;T#0ms
47;61.46;5161.139;T#0ms
48;61.47;5261.798000000001;T#0ms
49;61.48;5344.321;T#0ms
50;61.49;5172.229;T#0ms
51;61.5;5173.13;T#0ms
52;61.51;5306.951;T#0ms
53;61.52;5333.27;T#0ms
54;61.53;5189.621;T#0ms
55;61.54;5268.244000000001;T#0ms
56;61.55;5350.016;T#0ms
57;61.56;5230.0779999999995;T#0ms
58;61.57;5268.741;T#0ms
59;61.58;5375.08;T#0ms
60;61.59;5223.608;T#0ms
61;61.6;5169.14;T#0ms
62;61.61;5315.776;T#0ms
63;61.62;5396.894;T#0ms
64;61.63;5219.115;T#0ms
65;61.64;5224.464;T#0ms
66;61.65;5371.494000000001;T#0ms
67;61.66;5382.066;T#0ms
68;61.67;5209.454000000001;T#0ms
69;61.68;5292.994000000001;T#0ms
70;61.69;5419.6759999999995;T#0ms
71;61.7;5326.2119999999995;T#0ms
72;61.71;5188.352;T#0ms
73;61.72;5312.344;T#0ms
74;61.73;5436.3859999999995;T#0ms
75;61.74;5295.674;T#0ms
76;61.75;5238.204000000001;T#0ms
77;61.76;5382.133000000001;T#0ms
78;61.77;5441.12;T#0ms
79;61.78;5257.8640000000005;T#0ms
80;61.79;5292.909000000001;T#0ms
81;61.8;5435.67;T#0ms
82;61.81;5408.034000000001;T#0ms
83;61.82;5244.48;T#0ms
84;61.83;5331.951999999999;T#0ms
85;61.84;5446.741999999999;T#0ms
86;61.85;5295.539000000001;T#0ms
87;61.86;5220.008;T#0ms
88;61.87;5376.7519999999995;T#0ms
89;61.88;5486.866;T#0ms
90;61.89;5320.3769999999995;T#0ms
91;61.9;5263.778;T#0ms
92;61.91;5408.722;T#0ms
93;61.92;5503.118;T#0ms
94;61.93;5307.441999999999;T#0ms
95;61.94;5248.468000000001;T#0ms
96;61.95;5400.588000000001;T#0ms
97;61.96;5503.044;T#0ms
98;61.97;5329.993;T#0ms
99;61.98;5299.9980000000005;T#0ms
100;61.99;5449.694;T#0ms
101;62.0;5532.106;T#0ms
102;62.01;5307.291;T#0ms
103;62.02;5288.48;T#0ms
104;62.03;5439.28;T#0ms
105;62.04;5530.151999999999;T#0ms
106;62.05;5373.41;T#0ms
107;62.06;5344.984;T#0ms
108;62.07;5491.936;T#0ms
109;62.08;5561.294;T#0ms
110;62.09;5352.866;T#0ms
111;62.1;5357.834;T#0ms
112;62.11;5509.852;T#0ms
113;62.12;5561.28;T#0ms
114;62.13;5357.758000000001;T#0ms
115;62.14;5412.984;T#0ms
116;62.15;5558.424;T#0ms
117;62.16;5554.984;T#0ms
118;62.17;5369.18;T#0ms
119;62.18;5462.849;T#0ms
120;62.19;5575.141;T#0ms
121;62.2;5456.4980000000005;T#0ms
122;62.21;5374.0509999999995;T#0ms
123;62.22;5512.27;T#0ms
124;62.23;5587.514;T#0ms
125;62.24;5396.965;T#0ms
126;62.25;5417.3240000000005;T#0ms
127;62.26;5556.803000000001;T#0ms
128;62.27;5524.993;T#0ms
129;62.28;5379.8769999999995;T#0ms
130;62.29;5491.392;T#0ms
131;62.3;5590.085999999999;T#0ms
132;62.31;5446.014;T#0ms
133;62.32;5440.975;T#0ms
134;62.33;5574.96;T#0ms
135;62.34;5529.698;T#0ms
136;62.35;5396.241999999999;T#0ms
137;62.36;5513.335999999999;T#0ms
138;62.37;5618.344;T#0ms
139;62.38;5459.328;T#0ms
140;62.39;5418.289000000001;T#0ms
141;62.4;5571.616;T#0ms
142;62.41;5682.01;T#0ms
143;62.42;5646.7;T#0ms
144;62.43;5717.9580000000005;T#0ms
145;62.44;5856.82;T#0ms
146;62.45;5956.596;T#0ms
147;62.46;6052.484;T#0ms
148;62.47;6190.734;T#0ms
149;62.48;6344.58;T#0ms
150;62.49;6499.7480000000005;T#0ms
151;62.5;6664.698;T#0ms
152;62.51;6828.985;T#0ms
153;62.52;6964.601;T#0ms
